source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status
MBU26 official,2001,FY2001,Key volumes,Light RUC net km,light_ruc_net_km,5664.92423,million km,bridge_input,mbu26_annual_spine.csv,C10,,ACTUAL,MBU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MR1,mr1_revenue,264.737994677391,$m nominal ex GST,leaf,mbu26_annual_spine.csv,Z53,,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MR2,mr2_revenue,31.80381907,$m nominal ex GST,leaf,mbu26_annual_spine.csv,Z54,,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MR13,coo_revenue,1.95977674782609,$m nominal ex GST,deduction,mbu26_annual_spine.csv,Z55,,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,Gross MVR,gross_mvr_revenue,298.501590495217,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z56,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MVR admin,mvr_admin_revenue,63.3054770173913,$m nominal ex GST,deduction,mbu26_annual_spine.csv,Z57,,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,233.23633673,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z58,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MVR refunds,mvr_refunds,0.9581695,$m nominal ex GST,deduction,mbu26_annual_spine.csv,Z59,,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,MVR,MVR net admin/refunds/COO,net_mvr_revenue,232.27816723,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z60,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,TUC,TUC net revenue,tuc_net_revenue,17.6100245,$m nominal ex GST,leaf,mbu26_annual_spine.csv,Z63,,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,Totals,Total gross revenues,total_gross_revenue,4266.46950960652,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z66,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,Totals,Total admin fees,total_admin_fees,89.5204486913044,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z67,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,Totals,Total revenues net of admin fees,total_revenue_net_admin,4176.94906091522,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z68,total_gross_revenue - total_admin_fees,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,Totals,Total refunds,total_refunds,134.66359907,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z69,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2024,FY2024,Totals,Total NLTF revenue,total_nltf_net_revenue,4042.28546184522,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,Z70,total_revenue_net_admin - total_refunds,ACTUAL,MBU26 official source row,,,,,,,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,Light RUC net km,light_ruc_net_km,12273.983872,million km,bridge_input,mbu26_annual_spine.csv,AA10,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3981.873439,million km,bridge_input,mbu26_annual_spine.csv,AA11,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,820.641429,million km,bridge_input,mbu26_annual_spine.csv,AA12,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,AA13,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,PHEV RUC net km,phev_ruc_net_km,435.117435,million km,bridge_input,mbu26_annual_spine.csv,AA14,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,PED volume,ped_volume,2894.27382723066,million litres,bridge_input,mbu26_annual_spine.csv,AA15,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,Light petrol VKT,light_petrol_vkt,31705.2291616288,million km,bridge_input,mbu26_annual_spine.csv,AA16,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,PED VKT per capita,ped_vkt_per_capita,5973.14429429917,km/person,bridge_input,mbu26_annual_spine.csv,AA17,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Key volumes,TUC GTK,tuc_gtk,8016352797.0,tonne-km,bridge_input,mbu26_annual_spine.csv,AA18,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,Light RUC net revenue,light_ruc_net_revenue,830.974453217391,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA33,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,1109.95026251304,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA34,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,55.4022559304348,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA35,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA36,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,15.1075641391304,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA37,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,RUC refunds,ruc_refunds,62.55622679,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AA38,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,Gross RUC,gross_ruc_revenue,2073.99076259,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA39,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,RUC admin,ruc_admin_revenue,32.2658680521739,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AA40,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,RUC net admin,ruc_revenue_net_admin,2041.72489453783,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA41,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,RUC,RUC net admin/refunds,total_ruc_net_revenue,1979.16866774783,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA42,ruc_revenue_net_admin - ruc_refunds,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,FED,Gross PED,gross_ped_revenue,2026.68630478,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA45,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,FED,LPG,gross_lpg_revenue,40.94161913,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA46,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA47,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,FED,Gross FED,gross_fed_revenue,2067.62792391,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA48,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,FED,FED refunds,fed_refunds,69.90077731,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AA49,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,FED,Net FED,net_fed_revenue,1997.7271466,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA50,gross_fed_revenue - fed_refunds,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MR1,mr1_revenue,329.940070075217,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA53,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MR2,mr2_revenue,29.65313102,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA54,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MR13,coo_revenue,-9.64521739130434e-05,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AA55,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,Gross MVR,gross_mvr_revenue,359.593104643043,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA56,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MVR admin,mvr_admin_revenue,71.7641373652173,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AA57,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,287.82906373,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA58,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MVR refunds,mvr_refunds,1.03557262,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AA59,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,MVR,MVR net admin/refunds/COO,net_mvr_revenue,286.79349111,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA60,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,TUC,TUC net revenue,tuc_net_revenue,17.09481038,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AA63,,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Totals,Total gross revenues,total_gross_revenue,4518.30660152304,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA66,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Totals,Total admin fees,total_admin_fees,104.029908965217,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA67,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Totals,Total revenues net of admin fees,total_revenue_net_admin,4414.27669255783,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA68,total_gross_revenue - total_admin_fees,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Totals,Total refunds,total_refunds,133.49257672,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA69,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2025,FY2025,Totals,Total NLTF revenue,total_nltf_net_revenue,4280.78411583783,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AA70,total_revenue_net_admin - total_refunds,ACTUAL,MBU26 official source row,,,,,,,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,Light RUC net km,light_ruc_net_km,12899.1247322853,million km,bridge_input,mbu26_annual_spine.csv,AB10,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4106.65708028096,million km,bridge_input,mbu26_annual_spine.csv,AB11,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,1209.37911079624,million km,bridge_input,mbu26_annual_spine.csv,AB12,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,AB13,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,PHEV RUC net km,phev_ruc_net_km,633.39411052937,million km,bridge_input,mbu26_annual_spine.csv,AB14,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,PED volume,ped_volume,2945.82526967511,million litres,bridge_input,mbu26_annual_spine.csv,AB15,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,Light petrol VKT,light_petrol_vkt,31834.7306569029,million km,bridge_input,mbu26_annual_spine.csv,AB16,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,PED VKT per capita,ped_vkt_per_capita,5935.87599744435,km/person,bridge_input,mbu26_annual_spine.csv,AB17,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,Key volumes,TUC GTK,tuc_gtk,8224343155.99,tonne-km,bridge_input,mbu26_annual_spine.csv,AB18,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,Light RUC net revenue,light_ruc_net_revenue,873.815974346887,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AB33,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,1146.5048086003,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AB34,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,81.4648074039889,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AB35,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AB36,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,21.8403214998817,$m nominal ex GST,leaf,mbu26_annual_spine.csv,AB37,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,RUC refunds,ruc_refunds,67.8850340031132,$m nominal ex GST,deduction,mbu26_annual_spine.csv,AB38,,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
MBU26 official,2026,FY2026,RUC,Gross RUC,gross_ruc_revenue,2191.50958936933,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,AB39,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ST_FORECAST,MBU26 official source row,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,official_forecast,0.0,mbu26_official,official_comparator,MBU26,available
